"BIOSAMPLE_UID","ECOSYSTEM_query","ECOSYSTEM_tags","ECOSYSTEM_taxid","ECOSYSTEM_check"
19952051,"Homo sapiens","host_associated",9606,"False"
19952047,"Homo sapiens","host_associated",9606,"False"
19952049,"Homo sapiens","host_associated",9606,"False"
19952041,"Homo sapiens","host_associated",9606,"False"
19952054,"Homo sapiens","host_associated",9606,"False"
19952044,"Homo sapiens","host_associated",9606,"False"
19952038,"Homo sapiens","host_associated",9606,"False"
19952043,"Homo sapiens","host_associated",9606,"False"
19952039,"Homo sapiens","host_associated",9606,"False"
19952053,"Homo sapiens","host_associated",9606,"False"
19952027,"Homo sapiens","host_associated",9606,"False"
19952033,"Homo sapiens","host_associated",9606,"False"
19952042,"Homo sapiens","host_associated",9606,"False"
19952032,"Homo sapiens","host_associated",9606,"False"
19952028,"Homo sapiens","host_associated",9606,"False"
19952034,"Homo sapiens","host_associated",9606,"False"
19952030,"Homo sapiens","host_associated",9606,"False"
19952031,"Homo sapiens","host_associated",9606,"False"
20445367,"Homo sapiens","host_associated",9606,"False"
15099408,"Homo sapiens","host_associated",9606,"False"
18699887,"Homo sapiens","host_associated",9606,"False"
18699894,"Homo sapiens","host_associated",9606,"False"
18699885,"Homo sapiens","host_associated",9606,"False"
18699886,"Homo sapiens","host_associated",9606,"False"
18699879,"Homo sapiens","host_associated",9606,"False"
18699882,"Homo sapiens","host_associated",9606,"False"
18699895,"Homo sapiens","host_associated",9606,"False"
18699871,"Homo sapiens","host_associated",9606,"False"
18699874,"Homo sapiens","host_associated",9606,"False"
18699876,"Homo sapiens","host_associated",9606,"False"
18699878,"Homo sapiens","host_associated",9606,"False"
18699872,"Homo sapiens","host_associated",9606,"False"
18699889,"Homo sapiens","host_associated",9606,"False"
18699881,"Homo sapiens","host_associated",9606,"False"
18699880,"Homo sapiens","host_associated",9606,"False"
18699888,"Homo sapiens","host_associated",9606,"False"
18699898,"Homo sapiens","host_associated",9606,"False"
18699877,"Homo sapiens","host_associated",9606,"False"
18699891,"Homo sapiens","host_associated",9606,"False"
18699890,"Homo sapiens","host_associated",9606,"False"
18699899,"Homo sapiens","host_associated",9606,"False"
18699873,"Homo sapiens","host_associated",9606,"False"
18699875,"Homo sapiens","host_associated",9606,"False"
18699896,"Homo sapiens","host_associated",9606,"False"
18699884,"Homo sapiens","host_associated",9606,"False"
18699901,"Homo sapiens","host_associated",9606,"False"
18699893,"Homo sapiens","host_associated",9606,"False"
18699883,"Homo sapiens","host_associated",9606,"False"
18699897,"Homo sapiens","host_associated",9606,"False"
18699900,"Homo sapiens","host_associated",9606,"False"
20255537,"Homo sapiens","host_associated",9606,"False"
20255518,"Homo sapiens","host_associated",9606,"False"
20255514,"Homo sapiens","host_associated",9606,"False"
20286429,"Homo sapiens","host_associated",9606,"False"
19925007,"Homo sapiens","host_associated",9606,"False"
19925006,"Homo sapiens","host_associated",9606,"False"
2298816,"Homo sapiens","host_associated",9606,"False"
19927671,"Homo sapiens","host_associated",9606,"False"
19700016,"Homo sapiens","host_associated",9606,"False"
19700015,"Homo sapiens","host_associated",9606,"False"
19700014,"Homo sapiens","host_associated",9606,"False"
19700013,"Homo sapiens","host_associated",9606,"False"
11514786,"Homo sapiens","host_associated",9606,"False"
12285738,"Homo sapiens","host_associated",9606,"False"
11514785,"Homo sapiens","host_associated",9606,"False"
12437586,"Homo sapiens","host_associated",9606,"False"
12285710,"Homo sapiens","host_associated",9606,"False"
12285730,"Homo sapiens","host_associated",9606,"False"
5328446,"Homo sapiens","host_associated",9606,"False"
18055175,"Homo sapiens","host_associated",9606,"False"
3280165,"Homo sapiens","host_associated",9606,"False"
3280163,"Homo sapiens","host_associated",9606,"False"
18739529,"Homo sapiens","host_associated",9606,"False"
18739528,"Homo sapiens","host_associated",9606,"False"
18739527,"Homo sapiens","host_associated",9606,"False"
3280170,"Homo sapiens","host_associated",9606,"False"
18738584,"Homo sapiens","host_associated",9606,"False"
18738583,"Homo sapiens","host_associated",9606,"False"
17053394,"Homo sapiens","host_associated",9606,"False"
10075605,"Homo sapiens","host_associated",9606,"False"
10057247,"Homo sapiens","host_associated",9606,"False"
10068500,"Homo sapiens","host_associated",9606,"False"
10086480,"Homo sapiens","host_associated",9606,"False"
10075532,"Homo sapiens","host_associated",9606,"False"
10079579,"Homo sapiens","host_associated",9606,"False"
10057240,"Homo sapiens","host_associated",9606,"False"
10075663,"Homo sapiens","host_associated",9606,"False"
10079675,"Homo sapiens","host_associated",9606,"False"
10057267,"Homo sapiens","host_associated",9606,"False"
7673188,"Homo sapiens","host_associated",9606,"False"
8687010,"Homo sapiens","host_associated",9606,"False"
15089773,"Homo sapiens","host_associated",9606,"False"
9935101,"Homo sapiens","host_associated",9606,"False"
15649114,"Homo sapiens","host_associated",9606,"False"
15649124,"Homo sapiens","host_associated",9606,"False"
15649123,"Homo sapiens","host_associated",9606,"False"
15649119,"Homo sapiens","host_associated",9606,"False"
17215154,"Homo sapiens","host_associated",9606,"False"
18145532,"Homo sapiens","host_associated",9606,"False"
18291920,"Homo sapiens","host_associated",9606,"False"
8977638,"Homo sapiens","host_associated",9606,"False"
8977634,"Homo sapiens","host_associated",9606,"False"
18292117,"Homo sapiens","host_associated",9606,"False"
18292115,"Homo sapiens","host_associated",9606,"False"
8977673,"Homo sapiens","host_associated",9606,"False"
18292059,"Homo sapiens","host_associated",9606,"False"
18622507,"Homo sapiens","host_associated",9606,"False"
18622670,"Homo sapiens","host_associated",9606,"False"
18622657,"Homo sapiens","host_associated",9606,"False"
18622628,"Homo sapiens","host_associated",9606,"False"
18622457,"Homo sapiens","host_associated",9606,"False"
18622447,"Homo sapiens","host_associated",9606,"False"
18622445,"Homo sapiens","host_associated",9606,"False"
18292031,"Homo sapiens","host_associated",9606,"False"
18291982,"Homo sapiens","host_associated",9606,"False"
18291976,"Homo sapiens","host_associated",9606,"False"
18291971,"Homo sapiens","host_associated",9606,"False"
18291967,"Homo sapiens","host_associated",9606,"False"
18291964,"Homo sapiens","host_associated",9606,"False"
18291961,"Homo sapiens","host_associated",9606,"False"
18291927,"Homo sapiens","host_associated",9606,"False"
12263369,"Homo sapiens","host_associated",9606,"False"
17831485,"Homo sapiens","host_associated",9606,"False"
17831481,"Homo sapiens","host_associated",9606,"False"
17831486,"Homo sapiens","host_associated",9606,"False"
17831483,"Homo sapiens","host_associated",9606,"False"
17831484,"Homo sapiens","host_associated",9606,"False"
17831482,"Homo sapiens","host_associated",9606,"False"
15004778,"Homo sapiens","host_associated",9606,"False"
18292108,"Homo sapiens","host_associated",9606,"False"
18292071,"Homo sapiens","host_associated",9606,"False"
18292005,"Homo sapiens","host_associated",9606,"False"
18291981,"Homo sapiens","host_associated",9606,"False"
18291969,"Homo sapiens","host_associated",9606,"False"
18291937,"Homo sapiens","host_associated",9606,"False"
18055174,"Homo sapiens","host_associated",9606,"False"
18055173,"Homo sapiens","host_associated",9606,"False"
18055172,"Homo sapiens","host_associated",9606,"False"
18055171,"Homo sapiens","host_associated",9606,"False"
18055170,"Homo sapiens","host_associated",9606,"False"
18055169,"Homo sapiens","host_associated",9606,"False"
15354353,"Homo sapiens","host_associated",9606,"False"
16357451,"Homo sapiens","host_associated",9606,"False"
16357464,"Homo sapiens","host_associated",9606,"False"
16357469,"Homo sapiens","host_associated",9606,"False"
16357473,"Homo sapiens","host_associated",9606,"False"
16357456,"Homo sapiens","host_associated",9606,"False"
16357458,"Homo sapiens","host_associated",9606,"False"
16357461,"Homo sapiens","host_associated",9606,"False"
16357463,"Homo sapiens","host_associated",9606,"False"
16357450,"Homo sapiens","host_associated",9606,"False"
16357454,"Homo sapiens","host_associated",9606,"False"
16357455,"Homo sapiens","host_associated",9606,"False"
16357465,"Homo sapiens","host_associated",9606,"False"
16357447,"Homo sapiens","host_associated",9606,"False"
16357452,"Homo sapiens","host_associated",9606,"False"
16357448,"Homo sapiens","host_associated",9606,"False"
16357470,"Homo sapiens","host_associated",9606,"False"
16357475,"Homo sapiens","host_associated",9606,"False"
16357471,"Homo sapiens","host_associated",9606,"False"
16357449,"Homo sapiens","host_associated",9606,"False"
16357457,"Homo sapiens","host_associated",9606,"False"
16357453,"Homo sapiens","host_associated",9606,"False"
16357468,"Homo sapiens","host_associated",9606,"False"
16357466,"Homo sapiens","host_associated",9606,"False"
16357467,"Homo sapiens","host_associated",9606,"False"
16357474,"Homo sapiens","host_associated",9606,"False"
16357472,"Homo sapiens","host_associated",9606,"False"
16357476,"Homo sapiens","host_associated",9606,"False"
16357425,"Homo sapiens","host_associated",9606,"False"
16357438,"Homo sapiens","host_associated",9606,"False"
16357432,"Homo sapiens","host_associated",9606,"False"
16357479,"Homo sapiens","host_associated",9606,"False"
16357421,"Homo sapiens","host_associated",9606,"False"
16357423,"Homo sapiens","host_associated",9606,"False"
16357434,"Homo sapiens","host_associated",9606,"False"
16357419,"Homo sapiens","host_associated",9606,"False"
16357514,"Homo sapiens","host_associated",9606,"False"
16357445,"Homo sapiens","host_associated",9606,"False"
16357428,"Homo sapiens","host_associated",9606,"False"
16357424,"Homo sapiens","host_associated",9606,"False"
16357426,"Homo sapiens","host_associated",9606,"False"
16357433,"Homo sapiens","host_associated",9606,"False"
16357430,"Homo sapiens","host_associated",9606,"False"
16357442,"Homo sapiens","host_associated",9606,"False"
16357441,"Homo sapiens","host_associated",9606,"False"
16357422,"Homo sapiens","host_associated",9606,"False"
16357446,"Homo sapiens","host_associated",9606,"False"
16357427,"Homo sapiens","host_associated",9606,"False"
16357440,"Homo sapiens","host_associated",9606,"False"
16357513,"Homo sapiens","host_associated",9606,"False"
16357435,"Homo sapiens","host_associated",9606,"False"
16357444,"Homo sapiens","host_associated",9606,"False"
16357437,"Homo sapiens","host_associated",9606,"False"
16357439,"Homo sapiens","host_associated",9606,"False"
16357443,"Homo sapiens","host_associated",9606,"False"
16357512,"Homo sapiens","host_associated",9606,"False"
16357429,"Homo sapiens","host_associated",9606,"False"
16357431,"Homo sapiens","host_associated",9606,"False"
16357398,"Homo sapiens","host_associated",9606,"False"
16357392,"Homo sapiens","host_associated",9606,"False"
16357401,"Homo sapiens","host_associated",9606,"False"
16357407,"Homo sapiens","host_associated",9606,"False"
16357390,"Homo sapiens","host_associated",9606,"False"
16357394,"Homo sapiens","host_associated",9606,"False"
16357391,"Homo sapiens","host_associated",9606,"False"
16357393,"Homo sapiens","host_associated",9606,"False"
16357402,"Homo sapiens","host_associated",9606,"False"
16357409,"Homo sapiens","host_associated",9606,"False"
16357406,"Homo sapiens","host_associated",9606,"False"
16357399,"Homo sapiens","host_associated",9606,"False"
16357408,"Homo sapiens","host_associated",9606,"False"
16357410,"Homo sapiens","host_associated",9606,"False"
16357396,"Homo sapiens","host_associated",9606,"False"
16357400,"Homo sapiens","host_associated",9606,"False"
16357395,"Homo sapiens","host_associated",9606,"False"
16357397,"Homo sapiens","host_associated",9606,"False"
17766034,"Homo sapiens","host_associated",9606,"False"
11152692,"Homo sapiens","host_associated",9606,"False"
11152691,"Homo sapiens","host_associated",9606,"False"
17348255,"Homo sapiens","host_associated",9606,"False"
17245595,"Homo sapiens","host_associated",9606,"False"
16684214,"Homo sapiens","host_associated",9606,"False"
16684218,"Homo sapiens","host_associated",9606,"False"
16401653,"Homo sapiens","host_associated",9606,"False"
16401664,"Homo sapiens","host_associated",9606,"False"
16401659,"Homo sapiens","host_associated",9606,"False"
16261600,"Homo sapiens","host_associated",9606,"False"
16401655,"Homo sapiens","host_associated",9606,"False"
16401657,"Homo sapiens","host_associated",9606,"False"
16401652,"Homo sapiens","host_associated",9606,"False"
16401660,"Homo sapiens","host_associated",9606,"False"
14431301,"Homo sapiens","host_associated",9606,"False"
17137621,"Homo sapiens","host_associated",9606,"False"
13864799,"Homo sapiens","host_associated",9606,"False"
17049435,"Homo sapiens","host_associated",9606,"False"
14225984,"Homo sapiens","host_associated",9606,"False"
16755362,"Homo sapiens","host_associated",9606,"False"
16131676,"Homo sapiens","host_associated",9606,"False"
16094609,"Homo sapiens","host_associated",9606,"False"
16451036,"Homo sapiens","host_associated",9606,"False"
14431293,"Homo sapiens","host_associated",9606,"False"
14431292,"Homo sapiens","host_associated",9606,"False"
16077618,"Homo sapiens","host_associated",9606,"False"
14431302,"Homo sapiens","host_associated",9606,"False"
14431295,"Homo sapiens","host_associated",9606,"False"
14431297,"Homo sapiens","host_associated",9606,"False"
14431291,"Homo sapiens","host_associated",9606,"False"
10425333,"Homo sapiens","host_associated",9606,"False"
14228249,"Homo sapiens","host_associated",9606,"False"
2867357,"Homo sapiens","host_associated",9606,"False"
16401666,"Homo sapiens","host_associated",9606,"False"
9925542,"Homo sapiens","host_associated",9606,"False"
16086150,"Homo sapiens","host_associated",9606,"False"
14453492,"Homo sapiens","host_associated",9606,"False"
14453495,"Homo sapiens","host_associated",9606,"False"
14453493,"Homo sapiens","host_associated",9606,"False"
14453497,"Homo sapiens","host_associated",9606,"False"
14453496,"Homo sapiens","host_associated",9606,"False"
14401626,"Homo sapiens","host_associated",9606,"False"
14453494,"Homo sapiens","host_associated",9606,"False"
15941323,"Homo sapiens","host_associated",9606,"False"
15877899,"Homo sapiens","host_associated",9606,"False"
8148335,"Homo sapiens","host_associated",9606,"False"
8148334,"Homo sapiens","host_associated",9606,"False"
8148341,"Homo sapiens","host_associated",9606,"False"
8148336,"Homo sapiens","host_associated",9606,"False"
15681351,"Homo sapiens","host_associated",9606,"False"
11506022,"Homo sapiens","host_associated",9606,"False"
15719205,"Homo sapiens","host_associated",9606,"False"
14228274,"Homo sapiens","host_associated",9606,"False"
14228928,"Homo sapiens","host_associated",9606,"False"
14227609,"Homo sapiens","host_associated",9606,"False"
13931279,"Homo sapiens","host_associated",9606,"False"
13931280,"Homo sapiens","host_associated",9606,"False"
13281889,"Homo sapiens","host_associated",9606,"False"
14051736,"Homo sapiens","host_associated",9606,"False"
7279206,"Homo sapiens","host_associated",9606,"False"
14513943,"Homo sapiens","host_associated",9606,"False"
13281890,"Homo sapiens","host_associated",9606,"False"
13931277,"Homo sapiens","host_associated",9606,"False"
14051733,"Homo sapiens","host_associated",9606,"False"
14338855,"Homo sapiens","host_associated",9606,"False"
14513946,"Homo sapiens","host_associated",9606,"False"
14513945,"Homo sapiens","host_associated",9606,"False"
7279229,"Homo sapiens","host_associated",9606,"False"
14338836,"Homo sapiens","host_associated",9606,"False"
14338856,"Homo sapiens","host_associated",9606,"False"
14338849,"Homo sapiens","host_associated",9606,"False"
14338845,"Homo sapiens","host_associated",9606,"False"
14090007,"Homo sapiens","host_associated",9606,"False"
14090010,"Homo sapiens","host_associated",9606,"False"
14090000,"Homo sapiens","host_associated",9606,"False"
14338853,"Homo sapiens","host_associated",9606,"False"
14338854,"Homo sapiens","host_associated",9606,"False"
14513944,"Homo sapiens","host_associated",9606,"False"
14338852,"Homo sapiens","host_associated",9606,"False"
14338850,"Homo sapiens","host_associated",9606,"False"
14338848,"Homo sapiens","host_associated",9606,"False"
13931278,"Homo sapiens","host_associated",9606,"False"
14338846,"Homo sapiens","host_associated",9606,"False"
13281888,"Homo sapiens","host_associated",9606,"False"
14338844,"Homo sapiens","host_associated",9606,"False"
14338835,"Homo sapiens","host_associated",9606,"False"
14090003,"Homo sapiens","host_associated",9606,"False"
14338851,"Homo sapiens","host_associated",9606,"False"
14338847,"Homo sapiens","host_associated",9606,"False"
14338843,"Homo sapiens","host_associated",9606,"False"
14338839,"Homo sapiens","host_associated",9606,"False"
13864824,"Homo sapiens","host_associated",9606,"False"
13864815,"Homo sapiens","host_associated",9606,"False"
14338838,"Homo sapiens","host_associated",9606,"False"
13864821,"Homo sapiens","host_associated",9606,"False"
14338837,"Homo sapiens","host_associated",9606,"False"
13864819,"Homo sapiens","host_associated",9606,"False"
14338857,"Homo sapiens","host_associated",9606,"False"
13864831,"Homo sapiens","host_associated",9606,"False"
14338842,"Homo sapiens","host_associated",9606,"False"
13864829,"Homo sapiens","host_associated",9606,"False"
14090011,"Homo sapiens","host_associated",9606,"False"
13663707,"Homo sapiens","host_associated",9606,"False"
14090001,"Homo sapiens","host_associated",9606,"False"
13864833,"Homo sapiens","host_associated",9606,"False"
13864830,"Homo sapiens","host_associated",9606,"False"
13663725,"Homo sapiens","host_associated",9606,"False"
14338841,"Homo sapiens","host_associated",9606,"False"
13864825,"Homo sapiens","host_associated",9606,"False"
14338840,"Homo sapiens","host_associated",9606,"False"
13864802,"Homo sapiens","host_associated",9606,"False"
14090005,"Homo sapiens","host_associated",9606,"False"
13864797,"Homo sapiens","host_associated",9606,"False"
13864798,"Homo sapiens","host_associated",9606,"False"
13864827,"Homo sapiens","host_associated",9606,"False"
13663737,"Homo sapiens","host_associated",9606,"False"
13864816,"Homo sapiens","host_associated",9606,"False"
13663708,"Homo sapiens","host_associated",9606,"False"
15430097,"Homo sapiens","host_associated",9606,"False"
15430096,"Homo sapiens","host_associated",9606,"False"
15578212,"Homo sapiens","host_associated",9606,"False"
15578211,"Homo sapiens","host_associated",9606,"False"
15548965,"Homo sapiens","host_associated",9606,"False"
14227843,"Homo sapiens","host_associated",9606,"False"
14227607,"Homo sapiens","host_associated",9606,"False"
14227606,"Homo sapiens","host_associated",9606,"False"
14227608,"Homo sapiens","host_associated",9606,"False"
14227842,"Homo sapiens","host_associated",9606,"False"
14227610,"Homo sapiens","host_associated",9606,"False"
11604374,"Homo sapiens","host_associated",9606,"False"
14833494,"Homo sapiens","host_associated",9606,"False"
14833556,"Homo sapiens","host_associated",9606,"False"
15390783,"Homo sapiens","host_associated",9606,"False"
13064173,"Homo sapiens","host_associated",9606,"False"
12995092,"Homo sapiens","host_associated",9606,"False"
2867339,"Homo sapiens","host_associated",9606,"False"
7156212,"Homo sapiens","host_associated",9606,"False"
15089774,"Homo sapiens","host_associated",9606,"False"
15089772,"Homo sapiens","host_associated",9606,"False"
15293622,"Homo sapiens","host_associated",9606,"False"
15293623,"Homo sapiens","host_associated",9606,"False"
15089771,"Homo sapiens","host_associated",9606,"False"
15293621,"Homo sapiens","host_associated",9606,"False"
14229122,"Homo sapiens","host_associated",9606,"False"
14229123,"Homo sapiens","host_associated",9606,"False"
13921433,"Homo sapiens","host_associated",9606,"False"
11866136,"Homo sapiens","host_associated",9606,"False"
11866138,"Homo sapiens","host_associated",9606,"False"
11866137,"Homo sapiens","host_associated",9606,"False"
8708146,"Homo sapiens","host_associated",9606,"False"
15001095,"Homo sapiens","host_associated",9606,"False"
14852215,"Homo sapiens","host_associated",9606,"False"
14852217,"Homo sapiens","host_associated",9606,"False"
14852216,"Homo sapiens","host_associated",9606,"False"
14228850,"Homo sapiens","host_associated",9606,"False"
14229035,"Homo sapiens","host_associated",9606,"False"
14229036,"Homo sapiens","host_associated",9606,"False"
14229040,"Homo sapiens","host_associated",9606,"False"
14229041,"Homo sapiens","host_associated",9606,"False"
14229045,"Homo sapiens","host_associated",9606,"False"
14229050,"Homo sapiens","host_associated",9606,"False"
14229037,"Homo sapiens","host_associated",9606,"False"
14229042,"Homo sapiens","host_associated",9606,"False"
14229046,"Homo sapiens","host_associated",9606,"False"
14229051,"Homo sapiens","host_associated",9606,"False"
14229033,"Homo sapiens","host_associated",9606,"False"
14229038,"Homo sapiens","host_associated",9606,"False"
14229043,"Homo sapiens","host_associated",9606,"False"
14229047,"Homo sapiens","host_associated",9606,"False"
14229034,"Homo sapiens","host_associated",9606,"False"
14229039,"Homo sapiens","host_associated",9606,"False"
14229044,"Homo sapiens","host_associated",9606,"False"
14229048,"Homo sapiens","host_associated",9606,"False"
14229049,"Homo sapiens","host_associated",9606,"False"
14228925,"Homo sapiens","host_associated",9606,"False"
14229030,"Homo sapiens","host_associated",9606,"False"
14228640,"Homo sapiens","host_associated",9606,"False"
14228110,"Homo sapiens","host_associated",9606,"False"
14228111,"Homo sapiens","host_associated",9606,"False"
14228071,"Homo sapiens","host_associated",9606,"False"
14228117,"Homo sapiens","host_associated",9606,"False"
14228207,"Homo sapiens","host_associated",9606,"False"
14228206,"Homo sapiens","host_associated",9606,"False"
14228208,"Homo sapiens","host_associated",9606,"False"
14228097,"Homo sapiens","host_associated",9606,"False"
14228099,"Homo sapiens","host_associated",9606,"False"
14228100,"Homo sapiens","host_associated",9606,"False"
14228102,"Homo sapiens","host_associated",9606,"False"
14228103,"Homo sapiens","host_associated",9606,"False"
14228244,"Homo sapiens","host_associated",9606,"False"
14228108,"Homo sapiens","host_associated",9606,"False"
14228098,"Homo sapiens","host_associated",9606,"False"
14228109,"Homo sapiens","host_associated",9606,"False"
14228106,"Homo sapiens","host_associated",9606,"False"
14228107,"Homo sapiens","host_associated",9606,"False"
14228101,"Homo sapiens","host_associated",9606,"False"
14228105,"Homo sapiens","host_associated",9606,"False"
14228104,"Homo sapiens","host_associated",9606,"False"
14228459,"Homo sapiens","host_associated",9606,"False"
14228461,"Homo sapiens","host_associated",9606,"False"
14228458,"Homo sapiens","host_associated",9606,"False"
13473930,"Homo sapiens","host_associated",9606,"False"
13473929,"Homo sapiens","host_associated",9606,"False"
14228345,"Homo sapiens","host_associated",9606,"False"
14228397,"Homo sapiens","host_associated",9606,"False"
14227739,"Homo sapiens","host_associated",9606,"False"
12784877,"Homo sapiens","host_associated",9606,"False"
14228543,"Homo sapiens","host_associated",9606,"False"
6684308,"Homo sapiens","host_associated",9606,"False"
7156216,"Homo sapiens","host_associated",9606,"False"
12837912,"Homo sapiens","host_associated",9606,"False"
12837909,"Homo sapiens","host_associated",9606,"False"
12837908,"Homo sapiens","host_associated",9606,"False"
12837911,"Homo sapiens","host_associated",9606,"False"
12837907,"Homo sapiens","host_associated",9606,"False"
14227354,"Homo sapiens","host_associated",9606,"False"
14227527,"Homo sapiens","host_associated",9606,"False"
14227531,"Homo sapiens","host_associated",9606,"False"
14227533,"Homo sapiens","host_associated",9606,"False"
14227530,"Homo sapiens","host_associated",9606,"False"
14227529,"Homo sapiens","host_associated",9606,"False"
14227534,"Homo sapiens","host_associated",9606,"False"
14227528,"Homo sapiens","host_associated",9606,"False"
14227353,"Homo sapiens","host_associated",9606,"False"
14227526,"Homo sapiens","host_associated",9606,"False"
14227532,"Homo sapiens","host_associated",9606,"False"
14226951,"Homo sapiens","host_associated",9606,"False"
13473919,"Homo sapiens","host_associated",9606,"False"
14227890,"Homo sapiens","host_associated",9606,"False"
14227898,"Homo sapiens","host_associated",9606,"False"
14227352,"Homo sapiens","host_associated",9606,"False"
14227553,"Homo sapiens","host_associated",9606,"False"
14227351,"Homo sapiens","host_associated",9606,"False"
14227350,"Homo sapiens","host_associated",9606,"False"
14226964,"Homo sapiens","host_associated",9606,"False"
14227889,"Homo sapiens","host_associated",9606,"False"
14227369,"Homo sapiens","host_associated",9606,"False"
14226974,"Homo sapiens","host_associated",9606,"False"
14226957,"Homo sapiens","host_associated",9606,"False"
14226985,"Homo sapiens","host_associated",9606,"False"
14226955,"Homo sapiens","host_associated",9606,"False"
14226992,"Homo sapiens","host_associated",9606,"False"
14227007,"Homo sapiens","host_associated",9606,"False"
14226991,"Homo sapiens","host_associated",9606,"False"
14226963,"Homo sapiens","host_associated",9606,"False"
14226966,"Homo sapiens","host_associated",9606,"False"
14226965,"Homo sapiens","host_associated",9606,"False"
14226983,"Homo sapiens","host_associated",9606,"False"
14226984,"Homo sapiens","host_associated",9606,"False"
14226987,"Homo sapiens","host_associated",9606,"False"
14227223,"Homo sapiens","host_associated",9606,"False"
14227371,"Homo sapiens","host_associated",9606,"False"
14227089,"Homo sapiens","host_associated",9606,"False"
14227097,"Homo sapiens","host_associated",9606,"False"
14227090,"Homo sapiens","host_associated",9606,"False"
14226945,"Homo sapiens","host_associated",9606,"False"
14226944,"Homo sapiens","host_associated",9606,"False"
14226956,"Homo sapiens","host_associated",9606,"False"
14226993,"Homo sapiens","host_associated",9606,"False"
14227008,"Homo sapiens","host_associated",9606,"False"
14227203,"Homo sapiens","host_associated",9606,"False"
14227236,"Homo sapiens","host_associated",9606,"False"
14226635,"Homo sapiens","host_associated",9606,"False"
14226636,"Homo sapiens","host_associated",9606,"False"
2867340,"Homo sapiens","host_associated",9606,"False"
14226450,"Homo sapiens","host_associated",9606,"False"
14226853,"Homo sapiens","host_associated",9606,"False"
14226899,"Homo sapiens","host_associated",9606,"False"
14226567,"Homo sapiens","host_associated",9606,"False"
14226634,"Homo sapiens","host_associated",9606,"False"
14226606,"Homo sapiens","host_associated",9606,"False"
14226632,"Homo sapiens","host_associated",9606,"False"
14226605,"Homo sapiens","host_associated",9606,"False"
14226599,"Homo sapiens","host_associated",9606,"False"
14226851,"Homo sapiens","host_associated",9606,"False"
14226604,"Homo sapiens","host_associated",9606,"False"
14226771,"Homo sapiens","host_associated",9606,"False"
14226838,"Homo sapiens","host_associated",9606,"False"
14226852,"Homo sapiens","host_associated",9606,"False"
14226365,"Homo sapiens","host_associated",9606,"False"
14226592,"Homo sapiens","host_associated",9606,"False"
14226651,"Homo sapiens","host_associated",9606,"False"
14226371,"Homo sapiens","host_associated",9606,"False"
14226679,"Homo sapiens","host_associated",9606,"False"
14226633,"Homo sapiens","host_associated",9606,"False"
14226821,"Homo sapiens","host_associated",9606,"False"
14226774,"Homo sapiens","host_associated",9606,"False"
14226820,"Homo sapiens","host_associated",9606,"False"
14226498,"Homo sapiens","host_associated",9606,"False"
14226499,"Homo sapiens","host_associated",9606,"False"
14226830,"Homo sapiens","host_associated",9606,"False"
14226828,"Homo sapiens","host_associated",9606,"False"
14226829,"Homo sapiens","host_associated",9606,"False"
14226784,"Homo sapiens","host_associated",9606,"False"
14163171,"Homo sapiens","host_associated",9606,"False"
14090002,"Homo sapiens","host_associated",9606,"False"
14129756,"Homo sapiens","host_associated",9606,"False"
11229497,"Homo sapiens","host_associated",9606,"False"
11229484,"Homo sapiens","host_associated",9606,"False"
11229485,"Homo sapiens","host_associated",9606,"False"
11229498,"Homo sapiens","host_associated",9606,"False"
11229481,"Homo sapiens","host_associated",9606,"False"
11229486,"Homo sapiens","host_associated",9606,"False"
2304041,"Homo sapiens","host_associated",9606,"False"
11229501,"Homo sapiens","host_associated",9606,"False"
11229499,"Homo sapiens","host_associated",9606,"False"
11229482,"Homo sapiens","host_associated",9606,"False"
11229491,"Homo sapiens","host_associated",9606,"False"
11229500,"Homo sapiens","host_associated",9606,"False"
11229483,"Homo sapiens","host_associated",9606,"False"
11229492,"Homo sapiens","host_associated",9606,"False"
14228486,"Homo sapiens","host_associated",9606,"False"
14228474,"Homo sapiens","host_associated",9606,"False"
14228467,"Homo sapiens","host_associated",9606,"False"
14228472,"Homo sapiens","host_associated",9606,"False"
14228480,"Homo sapiens","host_associated",9606,"False"
14228469,"Homo sapiens","host_associated",9606,"False"
14228478,"Homo sapiens","host_associated",9606,"False"
14228484,"Homo sapiens","host_associated",9606,"False"
14228491,"Homo sapiens","host_associated",9606,"False"
14228465,"Homo sapiens","host_associated",9606,"False"
14228489,"Homo sapiens","host_associated",9606,"False"
14228476,"Homo sapiens","host_associated",9606,"False"
8708149,"Homo sapiens","host_associated",9606,"False"
14229072,"Homo sapiens","host_associated",9606,"False"
8708147,"Homo sapiens","host_associated",9606,"False"
7258647,"Homo sapiens","host_associated",9606,"False"
8708148,"Homo sapiens","host_associated",9606,"False"
14227902,"Homo sapiens","host_associated",9606,"False"
7258655,"Homo sapiens","host_associated",9606,"False"
14228470,"Homo sapiens","host_associated",9606,"False"
7258672,"Homo sapiens","host_associated",9606,"False"
14227558,"Homo sapiens","host_associated",9606,"False"
14228475,"Homo sapiens","host_associated",9606,"False"
14228468,"Homo sapiens","host_associated",9606,"False"
14228479,"Homo sapiens","host_associated",9606,"False"
14228481,"Homo sapiens","host_associated",9606,"False"
14228477,"Homo sapiens","host_associated",9606,"False"
14228466,"Homo sapiens","host_associated",9606,"False"
